difficulty,target_type,condition,dist_pos_x,ans,target_idx,thisN,thisTrialN,thisRepN,Anskey.keys,Anskey.corr,Anskey.rt,Anskey.duration,Prac_Loop.thisRepN,Prac_Loop.thisTrialN,Prac_Loop.thisN,Prac_Loop.thisIndex,Trials_Loop.thisRepN,Trials_Loop.thisTrialN,Trials_Loop.thisN,Trials_Loop.thisIndex,thisRow.t,notes,piloting,Intro.started,Intro.stopped,Intro_keyresp.keys,Intro_keyresp.rt,Intro_keyresp.duration,Trial_Routine.started,Anskey.started,Trial_Routine.stopped,Prac_Loop.Anskey.keys,Prac_Loop.Anskey.corr,Prac_Loop.Anskey.rt,Prac_Loop.Anskey.duration,Ready.started,Ready.stopped,Ready_keyresp.keys,Ready_keyresp.rt,Ready_keyresp.duration,Trials_Loop.Anskey.keys,Trials_Loop.Anskey.corr,Trials_Loop.Anskey.rt,Trials_Loop.Anskey.duration,ThankYou.started,ThankYou.stopped,Thanks_keyresp.keys,Thanks_keyresp.rt,Thanks_keyresp.duration,participant,date,expName,expVersion,psychopyVersion,frameRate,expStart
2,diamond,incong,10,l,5,127,127,0,l,1,0.6447887999820523,None,,,,,0,127,127,95,228.87574270000914,,,,,,,,228.86971379996976,229.37000749999424,230.0170427999692,,,,,,,,,,l,1,0.6447887999820523,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
4,diamond,incong,-10,l,2,128,128,0,l,1,1.498632800008636,None,,,,,0,128,128,182,230.02487780002411,,,,,,,,230.01847449998604,230.5089816999971,232.01014450000366,,,,,,,,,,l,1,1.498632800008636,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
1,diamond,cong,-10,l,5,129,129,0,l,1,0.6422839000006206,None,,,,,0,129,129,29,232.0160821999889,,,,,,,,232.01155200001085,232.51264069997706,233.1578905999777,,,,,,,,,,l,1,0.6422839000006206,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
2,diamond,incong,-10,l,3,130,130,0,l,1,0.5040335999801755,None,,,,,0,130,130,87,233.16606050002156,,,,,,,,233.1590835999814,233.65267480001785,234.15921559999697,,,,,,,,,,l,1,0.5040335999801755,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
3,square,cong,-10,a,3,131,131,0,a,1,1.1286147000500932,None,,,,,0,131,131,99,234.16525570000522,,,,,,,,234.1606090000132,234.66146959998878,235.79181179997977,,,,,,,,,,a,1,1.1286147000500932,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
2,square,cong,-10,a,0,132,132,0,a,1,0.5411732000065967,None,,,,,0,132,132,48,235.79826299997512,,,,,,,,235.7933177999803,236.28480169997783,236.8331540999934,,,,,,,,,,a,1,0.5411732000065967,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
1,square,incong,-10,a,3,133,133,0,a,1,0.6134531000279821,None,,,,,0,133,133,15,236.84055650001392,,,,,,,,236.83441960002529,237.32647209998686,237.94136110000545,,,,,,,,,,a,1,0.6134531000279821,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
2,square,incong,-10,a,0,134,134,0,a,1,0.4773022999870591,None,,,,,0,134,134,60,237.94783090002602,,,,,,,,237.94271550001577,238.43638560001273,238.91588360001333,,,,,,,,,,a,1,0.4773022999870591,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
4,diamond,incong,-10,l,1,135,135,0,l,1,2.3081636000424623,None,,,,,0,135,135,181,238.92262909997953,,,,,,,,238.9174042000086,239.4178659999743,241.7306532000075,,,,,,,,,,l,1,2.3081636000424623,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
4,diamond,cong,10,l,0,136,136,0,l,1,0.8907145999837667,None,,,,,0,136,136,174,241.7390794000239,,,,,,,,241.7322632999858,242.22684770001797,243.12340410001343,,,,,,,,,,l,1,0.8907145999837667,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
2,square,incong,-10,a,3,137,137,0,a,1,0.6193672000081278,None,,,,,0,137,137,63,243.1306223999709,,,,,,,,243.12471709999954,243.62558669998543,244.2480213,,,,,,,,,,a,1,0.6193672000081278,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
1,square,incong,10,a,5,138,138,0,a,1,0.4506218,None,,,,,0,138,138,23,244.2547059999779,,,,,,,,244.249273,244.74234330002218,245.1980985000264,,,,,,,,,,a,1,0.4506218,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
1,diamond,cong,10,l,2,139,139,0,l,1,0.6300723000313155,None,,,,,0,139,139,32,245.20457030000398,,,,,,,,245.19937360001495,245.6997744999826,246.33799029997317,,,,,,,,,,l,1,0.6300723000313155,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
3,square,incong,-10,a,0,140,140,0,a,1,0.5352848999900743,None,,,,,0,140,140,108,246.34571929997765,,,,,,,,246.3393949000165,246.83251390000805,247.3721174999955,,,,,,,,,,a,1,0.5352848999900743,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
4,square,cong,10,a,2,141,141,0,a,1,2.447954499977641,None,,,,,0,141,141,152,247.37885669997195,,,,,,,,247.3736267000204,247.8684206,250.32133950002026,,,,,,,,,,a,1,2.447954499977641,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
4,square,incong,10,a,3,142,142,0,a,1,0.9210530999698676,None,,,,,0,142,142,165,250.32837429997744,,,,,,,,250.32291589997476,250.81686000002082,251.7387426000205,,,,,,,,,,a,1,0.9210530999698676,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
3,square,cong,10,a,1,143,143,0,a,1,0.5270721,None,,,,,0,143,143,103,251.74451569997473,,,,,,,,251.74016149999807,252.24065930000506,252.77003020001575,,,,,,,,,,a,1,0.5270721,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
3,diamond,cong,-10,l,4,144,144,0,l,1,1.0393927000113763,None,,,,,0,144,144,124,252.77767189999577,,,,,,,,252.7714223000221,253.26560109999264,254.31177670002216,,,,,,,,,,l,1,1.0393927000113763,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
1,diamond,cong,-10,l,0,145,145,0,l,1,0.6039588000276126,None,,,,,0,145,145,24,254.31986160000088,,,,,,,,254.31296299997484,254.80563120002626,255.41089940001257,,,,,,,,,,l,1,0.6039588000276126,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
3,square,cong,10,a,5,146,146,0,a,1,1.5077202999964356,None,,,,,0,146,146,107,255.41832250001607,,,,,,,,255.41233740001917,255.90605220000725,257.41911429999163,,,,,,,,,,a,1,1.5077202999964356,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
2,diamond,incong,-10,l,5,147,147,0,l,1,0.6528873999486677,None,,,,,0,147,147,89,257.4268890999956,,,,,,,,257.4203415000229,257.91299410001375,258.5686618000036,,,,,,,,,,l,1,0.6528873999486677,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
4,diamond,cong,-10,l,5,148,148,0,l,1,1.517818399996031,None,,,,,0,148,148,173,258.57608590001473,,,,,,,,258.57040760002565,259.0643729000003,260.58449759997893,,,,,,,,,,l,1,1.517818399996031,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
1,diamond,incong,10,l,4,149,149,0,l,1,0.5843243999988772,None,,,,,0,149,149,46,260.59229010000126,,,,,,,,260.58576220000396,261.0803487999947,261.6687304999796,,,,,,,,,,l,1,0.5843243999988772,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
1,diamond,cong,10,l,3,150,150,0,l,1,0.5080889000091702,None,,,,,0,150,150,33,261.6754539000103,,,,,,,,261.6699942999985,262.1628665999742,262.6756261999835,,,,,,,,,,l,1,0.5080889000091702,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
1,diamond,incong,-10,l,2,151,151,0,l,1,0.6000198999536224,None,,,,,0,151,151,38,262.68340649997117,,,,,,,,262.6764633,263.17039189999923,263.77584529999876,,,,,,,,,,l,1,0.6000198999536224,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
1,square,cong,-10,a,0,152,152,0,a,1,0.5130891000153497,None,,,,,0,152,152,0,263.78323870000895,,,,,,,,263.7770277999807,264.26969669997925,264.784318,,,,,,,,,,a,1,0.5130891000153497,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
3,diamond,incong,10,l,0,153,153,0,l,1,0.8811125000356697,None,,,,,0,153,153,138,264.7918805,,,,,,,,264.7858134,265.2851803000085,266.1674511000165,,,,,,,,,,l,1,0.8811125000356697,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
2,square,cong,-10,a,5,154,154,0,a,1,0.5602293999982066,None,,,,,0,154,154,53,266.1741416999721,,,,,,,,266.1687654000125,266.66781050001737,267.23324269999284,,,,,,,,,,a,1,0.5602293999982066,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
4,diamond,cong,10,l,1,155,155,0,l,1,0.7991087999544106,None,,,,,0,155,155,175,267.2411600999767,,,,,,,,267.23466800001916,267.72946190001676,268.5336127000046,,,,,,,,,,l,1,0.7991087999544106,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
1,square,incong,10,a,2,156,156,0,a,1,0.6208379000308923,None,,,,,0,156,156,20,268.5402945000096,,,,,,,,268.53523219999624,269.03692969999975,269.65862080000807,,,,,,,,,,a,1,0.6208379000308923,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
1,diamond,incong,10,l,5,157,157,0,l,1,0.42886990000260994,None,,,,,0,157,157,47,269.66498709999723,,,,,,,,269.6598804,270.1526407,270.5823057999951,,,,,,,,,,l,1,0.42886990000260994,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
4,diamond,cong,-10,l,3,158,158,0,l,1,1.578598599997349,None,,,,,0,158,158,171,270.58989349997137,,,,,,,,270.5836965999915,271.0784244000097,272.66485170001397,,,,,,,,,,l,1,1.578598599997349,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
4,square,incong,-10,a,3,159,159,0,a,1,0.9833918000222184,None,,,,,0,159,159,159,272.67265780002344,,,,,,,,272.66635239997413,273.15737690002425,274.14153740002075,,,,,,,,,,a,1,0.9833918000222184,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
1,diamond,cong,10,l,5,160,160,0,l,1,0.5765298000187613,None,,,,,0,160,160,35,274.14732689998345,,,,,,,,274.1427695999737,274.64114899997367,275.2228195000207,,,,,,,,,,l,1,0.5765298000187613,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
2,square,incong,10,a,5,161,161,0,a,1,0.6625302999746054,None,,,,,0,161,161,71,275.2314699999988,,,,,,,,275.2240417000139,275.7167702000006,276.38075010001194,,,,,,,,,,a,1,0.6625302999746054,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
2,square,incong,10,a,0,162,162,0,a,1,0.5001113000325859,None,,,,,0,162,162,66,276.3881786999991,,,,,,,,276.3821127000265,276.8735619999934,277.37437560001854,,,,,,,,,,a,1,0.5001113000325859,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
4,diamond,incong,10,l,1,163,163,0,l,1,1.4079570999601856,None,,,,,0,163,163,187,277.37990529998206,,,,,,,,277.37588449998293,277.8757530999719,279.2882793999743,,,,,,,,,,l,1,1.4079570999601856,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
2,square,incong,10,a,2,164,164,0,a,1,0.5901723999995738,None,,,,,0,164,164,68,279.2969668000005,,,,,,,,279.2895137000014,279.78322270000353,280.3794991999748,,,,,,,,,,a,1,0.5901723999995738,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
4,diamond,incong,-10,l,5,165,165,0,l,1,1.4027467999840155,None,,,,,0,165,165,185,280.38794190000044,,,,,,,,280.3809352000244,280.8735354000237,282.28015730000334,,,,,,,,,,l,1,1.4027467999840155,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
2,square,cong,10,a,0,166,166,0,a,1,0.42527499998686835,None,,,,,0,166,166,54,282.28736590000335,,,,,,,,282.28149309998844,282.7803887000191,283.2134370999993,,,,,,,,,,a,1,0.42527499998686835,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
2,square,cong,10,a,2,167,167,0,a,1,0.5670449999743141,None,,,,,0,167,167,56,283.2241566000157,,,,,,,,283.2168323000078,283.7116698999889,284.27996870002244,,,,,,,,,,a,1,0.5670449999743141,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
1,diamond,incong,-10,l,3,168,168,0,l,1,0.7150738000054844,None,,,,,0,168,168,39,284.2861453000223,,,,,,,,284.2812661000062,284.7742347000167,285.4951211999869,,,,,,,,,,l,1,0.7150738000054844,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
4,square,incong,-10,a,4,169,169,0,a,1,2.438658299972303,None,,,,,0,169,169,160,285.50337370001944,,,,,,,,285.4965513999923,285.99134439998306,288.4352981999982,,,,,,,,,,a,1,2.438658299972303,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
1,square,cong,-10,a,3,170,170,0,a,1,0.5982767999521457,None,,,,,0,170,170,3,288.4418218,,,,,,,,288.4365849000169,288.9291775000165,289.5351295999717,,,,,,,,,,a,1,0.5982767999521457,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
1,square,incong,-10,a,5,171,171,0,a,1,0.4620172999566421,None,,,,,0,171,171,17,289.5420679,,,,,,,,289.53638689999934,290.02919889998157,290.50049690000014,,,,,,,,,,a,1,0.4620172999566421,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
3,diamond,cong,10,l,3,172,172,0,l,1,1.029935900005512,None,,,,,0,172,172,129,290.5079868999892,,,,,,,,290.50184280000394,291.0015577999875,292.0342980999849,,,,,,,,,,l,1,1.029935900005512,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
2,diamond,incong,10,l,1,173,173,0,l,1,0.6528322,None,,,,,0,173,173,91,292.04077590000816,,,,,,,,292.03563940001186,292.5370920000132,293.19230880000396,,,,,,,,,,l,1,0.6528322,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
2,diamond,cong,10,l,0,174,174,0,l,1,0.4533038000226952,None,,,,,0,174,174,78,293.19895960000576,,,,,,,,293.1932392999879,293.6956726000062,294.1503138000262,,,,,,,,,,l,1,0.4533038000226952,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
1,diamond,cong,-10,l,3,175,175,0,l,1,0.5578823999967426,None,,,,,0,175,175,27,294.15764879999915,,,,,,,,294.15159179997863,294.6442273000139,295.2084575999761,,,,,,,,,,l,1,0.5578823999967426,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
2,square,cong,-10,a,1,176,176,0,a,1,0.6105952000361867,None,,,,,0,176,176,49,295.2155735999695,,,,,,,,295.2097608,295.70336240000324,296.31576530000893,,,,,,,,,,a,1,0.6105952000361867,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
2,diamond,cong,-10,l,3,177,177,0,l,1,0.7205489999614656,None,,,,,0,177,177,75,296.32302489998983,,,,,,,,296.31671220000135,296.8180457999697,297.54070190002676,,,,,,,,,,l,1,0.7205489999614656,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
3,diamond,incong,10,l,4,178,178,0,l,1,0.7661543000140227,None,,,,,0,178,178,142,297.54774730000645,,,,,,,,297.5421337999869,298.03428189997794,298.8065389000112,,,,,,,,,,l,1,0.7661543000140227,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
1,diamond,incong,10,l,3,179,179,0,l,1,0.44520410004770383,None,,,,,0,179,179,45,298.81424370000605,,,,,,,,298.80775149998954,299.29919769999105,299.7493647999945,,,,,,,,,,l,1,0.44520410004770383,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
3,diamond,incong,-10,l,1,180,180,0,l,1,1.1121042000013404,None,,,,,0,180,180,133,299.7557965,,,,,,,,299.75080480001634,300.2491767000174,301.36414139997214,,,,,,,,,,l,1,1.1121042000013404,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
3,square,incong,-10,a,2,181,181,0,a,1,1.5785371999954805,None,,,,,0,181,181,110,301.3723095000023,,,,,,,,301.36556960002054,301.8580244000186,303.4388252000208,,,,,,,,,,a,1,1.5785371999954805,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
1,square,cong,10,a,5,182,182,0,a,1,0.4565849000355229,None,,,,,0,182,182,11,303.44634700001916,,,,,,,,303.4396993999835,303.93432579998625,304.39660689997254,,,,,,,,,,a,1,0.4565849000355229,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
2,square,incong,-10,a,4,183,183,0,a,1,1.0050802000332624,None,,,,,0,183,183,64,304.40559530002065,,,,,,,,304.3978229999775,304.88863629999105,305.89729659998557,,,,,,,,,,a,1,1.0050802000332624,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
4,square,cong,10,a,5,184,184,0,a,1,1.3978304999764077,None,,,,,0,184,184,155,305.90397949999897,,,,,,,,305.8988236999721,306.39976850000676,307.7985180999967,,,,,,,,,,a,1,1.3978304999764077,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
1,diamond,cong,10,l,4,185,185,0,l,1,0.6252244000206701,None,,,,,0,185,185,34,307.8038972999784,,,,,,,,307.7997895000153,308.29829469998367,308.92894100002013,,,,,,,,,,l,1,0.6252244000206701,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
1,square,incong,10,a,0,186,186,0,a,1,0.5383751000044867,None,,,,,0,186,186,18,308.9365048999898,,,,,,,,308.92983300000196,309.4230436999933,309.96349310001824,,,,,,,,,,a,1,0.5383751000044867,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
1,square,cong,10,a,0,187,187,0,a,1,0.4757597000570968,None,,,,,0,187,187,6,309.96968829998514,,,,,,,,309.9647339999792,310.4643521999824,310.94652920000954,,,,,,,,,,a,1,0.4757597000570968,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
4,square,cong,10,a,0,188,188,0,a,1,0.5881426999694668,None,,,,,0,188,188,150,310.95314070000313,,,,,,,,310.94787530001486,311.4496570000192,312.0449817,,,,,,,,,,a,1,0.5881426999694668,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
3,square,cong,10,a,2,189,189,0,a,1,1.2384745000163093,None,,,,,0,189,189,104,312.05379480001284,,,,,,,,312.0463227999862,312.54030240001157,313.7863854999887,,,,,,,,,,a,1,1.2384745000163093,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
2,square,cong,10,a,3,190,190,0,a,1,0.6334973000339232,None,,,,,0,190,190,57,313.79417529999046,,,,,,,,313.78730770002585,314.28110879997257,314.92106319998857,,,,,,,,,,a,1,0.6334973000339232,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
3,square,cong,-10,a,1,191,191,0,a,1,0.6970512999687344,None,,,,,0,191,191,97,314.92703459999757,,,,,,,,314.9224387999857,315.4182383000152,316.11973450001096,,,,,,,,,,a,1,0.6970512999687344,None,,,,,,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.1199389999965,321.8518306000042,space,5.722949699964374,None,p003,2026-04-14_12h22.00.699,Flanker Compatibility Task,,2026.1.1,119.16564981454972,2026-04-14 12h22.00.999747 +0800
